CCOMP96,CCOMP04,REG96A04,MODIF96A04,CODLOC_96,CODLOC_04
313306030,313306801,1,PARTICION,3526,3526
313306030,313306802,1,PARTICION,3526,3526
313306030,313306803,1,PARTICION,3526,3526
313306030,313306804,1,PARTICION,3526,3526
313306030,313306805,1,PARTICION,3526,3526
313306030,313306806,1,PARTICION,3526,3526
313306030,313306807,1,PARTICION,3526,3526
313306030,313306808,1,PARTICION,3526,3526
313306030,313306809,1,PARTICION,3526,3526
313306030,313306810,1,PARTICION,3526,3526
313306030,313306811,1,PARTICION,3526,3526
313306030,313306812,1,PARTICION,3526,3526
313306030,313306813,1,PARTICION,3526,3526
306001001,306001001,0,SIN MODIFICACION,3527,3527
306001002,306001002,0,SIN MODIFICACION,3527,3527
306001003,306001003,0,SIN MODIFICACION,3527,3527
306001004,306001004,0,SIN MODIFICACION,3527,3527
306001005,306001005,0,SIN MODIFICACION,3527,3527
306001006,306001006,0,SIN MODIFICACION,3527,3527
306001007,306001007,0,SIN MODIFICACION,3527,3527
306001008,306001008,0,SIN MODIFICACION,3527,3527
306001009,306001009,0,SIN MODIFICACION,3527,3527
306001010,306001010,0,SIN MODIFICACION,3527,3527
306001011,306001011,0,SIN MODIFICACION,3527,3527
306001012,306001012,0,SIN MODIFICACION,3527,3527
306001013,306001013,0,SIN MODIFICACION,3527,3527
306001014,306001014,0,SIN MODIFICACION,3527,3527
306001015,306001015,0,SIN MODIFICACION,3527,3527
306001016,306001016,0,SIN MODIFICACION,3527,3527
306001017,306001017,0,SIN MODIFICACION,3527,3527
306001018,306001018,0,SIN MODIFICACION,3527,3527
306001019,306001019,0,SIN MODIFICACION,3527,3527
306001020,306001020,0,SIN MODIFICACION,3527,3527
306001021,306001021,0,SIN MODIFICACION,3527,3527
306002001,306002001,0,SIN MODIFICACION,3527,3527
306002002,306002002,0,SIN MODIFICACION,3527,3527
306002003,306002003,0,SIN MODIFICACION,3527,3527
306002004,306002004,0,SIN MODIFICACION,3527,3527
306002005,306002005,0,SIN MODIFICACION,3527,3527
306002006,306002006,0,SIN MODIFICACION,3527,3527
306002007,306002007,0,SIN MODIFICACION,3527,3527
306002008,306002008,0,SIN MODIFICACION,3527,3527
306002009,306002009,0,SIN MODIFICACION,3527,3527
306002010,306002010,0,SIN MODIFICACION,3527,3527
306002011,306002011,0,SIN MODIFICACION,3527,3527
306002012,306002012,0,SIN MODIFICACION,3527,3527
306002013,306002013,0,SIN MODIFICACION,3527,3527
306002014,306002014,0,SIN MODIFICACION,3527,3527
306002015,306002015,0,SIN MODIFICACION,3527,3527
306002016,306002016,0,SIN MODIFICACION,3527,3527
306002017,306002017,0,SIN MODIFICACION,3527,3527
306002018,306002018,0,SIN MODIFICACION,3527,3527
306002019,306002019,0,SIN MODIFICACION,3527,3527
306002020,306002020,0,SIN MODIFICACION,3527,3527
306002021,306002021,0,SIN MODIFICACION,3527,3527
306003001,306003001,0,SIN MODIFICACION,3527,3527
306003002,306003002,0,SIN MODIFICACION,3527,3527
306003003,306003003,0,SIN MODIFICACION,3527,3527
306003004,306003004,0,SIN MODIFICACION,3527,3527
306003005,306003005,0,SIN MODIFICACION,3527,3527
306003006,306003006,0,SIN MODIFICACION,3527,3527
306003007,306003007,0,SIN MODIFICACION,3527,3527
306003008,306003008,0,SIN MODIFICACION,3527,3527
306003009,306003009,0,SIN MODIFICACION,3527,3527
306003010,306003010,0,SIN MODIFICACION,3527,3527
306003011,306003011,0,SIN MODIFICACION,3527,3527
306003012,306003012,0,SIN MODIFICACION,3527,3527
306003013,306003013,0,SIN MODIFICACION,3527,3527
306003014,306003014,0,SIN MODIFICACION,3527,3527
306003015,306003015,0,SIN MODIFICACION,3527,3527
306003016,306003016,0,SIN MODIFICACION,3527,3527
306003017,306003017,0,SIN MODIFICACION,3527,3527
306004001,306004001,0,SIN MODIFICACION,3527,3527
306004002,306004002,0,SIN MODIFICACION,3527,3527
306004003,306004003,0,SIN MODIFICACION,3527,3527
306004004,306004004,0,SIN MODIFICACION,3527,3527
306004005,306004005,0,SIN MODIFICACION,3527,3527
306004006,306004006,0,SIN MODIFICACION,3527,3527
306004007,306004007,0,SIN MODIFICACION,3527,3527
306004008,306004008,0,SIN MODIFICACION,3527,3527
306004009,306004009,0,SIN MODIFICACION,3527,3527
306004010,306004010,0,SIN MODIFICACION,3527,3527
306004011,306004011,0,SIN MODIFICACION,3527,3527
306004012,306004012,0,SIN MODIFICACION,3527,3527
306004013,306004013,0,SIN MODIFICACION,3527,3527
306005001,306005001,0,SIN MODIFICACION,3527,3527
306005002,306005002,0,SIN MODIFICACION,3527,3527
306005003,306005003,0,SIN MODIFICACION,3527,3527
306005004,306005004,0,SIN MODIFICACION,3527,3527
306005005,306005005,0,SIN MODIFICACION,3527,3527
306005006,306005006,0,SIN MODIFICACION,3527,3527
306005007,306005007,0,SIN MODIFICACION,3527,3527
306005008,306005008,0,SIN MODIFICACION,3527,3527
306005009,306005009,0,SIN MODIFICACION,3527,3527
306005010,306005010,0,SIN MODIFICACION,3527,3527
306005011,306005011,0,SIN MODIFICACION,3527,3527
306005012,306005012,0,SIN MODIFICACION,3527,3527
306005013,306005013,0,SIN MODIFICACION,3527,3527
306006001,306006001,0,SIN MODIFICACION,3527,3527
306006002,306006002,0,SIN MODIFICACION,3527,3527
306006003,306006003,0,SIN MODIFICACION,3527,3527
306006004,306006004,0,SIN MODIFICACION,3527,3527
306006005,306006005,0,SIN MODIFICACION,3527,3527
306006006,306006006,0,SIN MODIFICACION,3527,3527
306006007,306006007,0,SIN MODIFICACION,3527,3527
306006008,306006008,0,SIN MODIFICACION,3527,3527
306006009,306006009,0,SIN MODIFICACION,3527,3527
306006010,306006010,0,SIN MODIFICACION,3527,3527
306006011,306006011,0,SIN MODIFICACION,3527,3527
306006012,306006012,0,SIN MODIFICACION,3527,3527
306006014,306006014,0,SIN MODIFICACION,3527,3527
306006013,306006800,1,PARTICION,3527,3527
306006013,306006801,1,PARTICION,3527,3527
306006013,306006802,1,PARTICION,3527,3527
306006013,306006803,1,PARTICION,3527,3527
306006013,306006804,1,PARTICION,3527,3527
306006013,306006805,1,PARTICION,3527,3527
306006013,306006806,1,PARTICION,3527,3527
306006013,306006807,1,PARTICION,3527,3527
306007001,306007001,0,SIN MODIFICACION,3527,3527
306007002,306007002,0,SIN MODIFICACION,3527,3527
306007003,306007003,0,SIN MODIFICACION,3527,3527
306007004,306007004,0,SIN MODIFICACION,3527,3527
306007005,306007005,0,SIN MODIFICACION,3527,3527
306007006,306007006,0,SIN MODIFICACION,3527,3527
306007007,306007007,0,SIN MODIFICACION,3527,3527
306123002,306007800,1,PARTICION,3900,3527
306123002,306007801,1,PARTICION,3900,3527
306123002,306007802,1,PARTICION,3900,3527
306024001,306007803,1,PARTICION,3900,3527
306024001,306007804,1,PARTICION,3900,3527
306024001,306007805,1,PARTICION,3900,3527
306024001,306007806,1,PARTICION,3900,3527
306024001,306007807,1,PARTICION,3900,3527
306024001,306007808,1,PARTICION,3900,3527
306024001,306007809,1,PARTICION,3900,3527
306024001,306007810,1,PARTICION,3900,3527
306024001,306007811,1,PARTICION,3900,3527
306024001,306007812,1,PARTICION,3900,3527
306024001,306007813,1,PARTICION,3900,3527
306024001,306007814,1,PARTICION,3900,3527
306024001,306007815,1,PARTICION,3900,3527
306024001,306007816,1,PARTICION,3900,3527
306024001,306007817,1,PARTICION,3900,3527
306024001,306007818,1,PARTICION,3900,3527
306024001,306007819,1,PARTICION,3900,3527
306024001,306007820,1,PARTICION,3900,3527
306024001,306007821,1,PARTICION,3900,3527
306024001,306007822,1,PARTICION,3900,3527
306019001,306019800,1,PARTICION,3900,3527
306019001,306019801,1,PARTICION,3900,3527
306019001,306019802,1,PARTICION,3900,3527
306019001,306019804,1,PARTICION,3900,3527
306019001,306019805,1,PARTICION,3900,3527
306019004,306019806,1,PARTICION,3900,3527
306019001,306019807,1,PARTICION,3900,3527
310001001,310001001,0,SIN MODIFICACION,3528,3528
310001002,310001002,0,SIN MODIFICACION,3528,3528
310001003,310001003,0,SIN MODIFICACION,3528,3528
310001004,310001004,0,SIN MODIFICACION,3528,3528
310001005,310001005,0,SIN MODIFICACION,3528,3528
310001006,310001006,0,SIN MODIFICACION,3528,3528
310001007,310001007,0,SIN MODIFICACION,3528,3528
310001008,310001008,0,SIN MODIFICACION,3528,3528
310001009,310001009,0,SIN MODIFICACION,3528,3528
310001010,310001010,0,SIN MODIFICACION,3528,3528
310001011,310001011,0,SIN MODIFICACION,3528,3528
310001012,310001012,0,SIN MODIFICACION,3528,3528
310001013,310001013,0,SIN MODIFICACION,3528,3528
310001014,310001014,0,SIN MODIFICACION,3528,3528
310001015,310001015,0,SIN MODIFICACION,3528,3528
310001016,310001016,0,SIN MODIFICACION,3528,3528
310001017,310001017,0,SIN MODIFICACION,3528,3528
310001018,310001018,0,SIN MODIFICACION,3528,3528
310002001,310002001,0,SIN MODIFICACION,3528,3528
310002002,310002002,0,SIN MODIFICACION,3528,3528
310002003,310002003,0,SIN MODIFICACION,3528,3528
310002004,310002004,0,SIN MODIFICACION,3528,3528
310002005,310002005,0,SIN MODIFICACION,3528,3528
310002006,310002006,0,SIN MODIFICACION,3528,3528
310002007,310002007,0,SIN MODIFICACION,3528,3528
310002008,310002008,0,SIN MODIFICACION,3528,3528
310002009,310002009,0,SIN MODIFICACION,3528,3528
310002010,310002010,0,SIN MODIFICACION,3528,3528
310002011,310002011,0,SIN MODIFICACION,3528,3528
310002012,310002012,0,SIN MODIFICACION,3528,3528
310002013,310002013,0,SIN MODIFICACION,3528,3528
310002014,310002014,0,SIN MODIFICACION,3528,3528
310002015,310002015,0,SIN MODIFICACION,3528,3528
310002016,310002016,0,SIN MODIFICACION,3528,3528
310002017,310002017,0,SIN MODIFICACION,3528,3528
310002018,310002018,0,SIN MODIFICACION,3528,3528
310003001,310003001,0,SIN MODIFICACION,3528,3528
310003002,310003002,0,SIN MODIFICACION,3528,3528
310003003,310003003,0,SIN MODIFICACION,3528,3528
310003004,310003004,0,SIN MODIFICACION,3528,3528
310003005,310003005,0,SIN MODIFICACION,3528,3528
310003006,310003006,0,SIN MODIFICACION,3528,3528
310003007,310003007,0,SIN MODIFICACION,3528,3528
310003008,310003008,0,SIN MODIFICACION,3528,3528
310003009,310003009,0,SIN MODIFICACION,3528,3528
310003010,310003010,0,SIN MODIFICACION,3528,3528
310003011,310003011,0,SIN MODIFICACION,3528,3528
310003012,310003012,0,SIN MODIFICACION,3528,3528
310003013,310003013,0,SIN MODIFICACION,3528,3528
310003014,310003014,0,SIN MODIFICACION,3528,3528
310003015,310003015,0,SIN MODIFICACION,3528,3528
310003016,310003016,0,SIN MODIFICACION,3528,3528
310003017,310003017,0,SIN MODIFICACION,3528,3528
310003018,310003018,0,SIN MODIFICACION,3528,3528
310004001,310004001,0,SIN MODIFICACION,3528,3528
310004002,310004002,0,SIN MODIFICACION,3528,3528
310004003,310004003,0,SIN MODIFICACION,3528,3528
310004004,310004004,0,SIN MODIFICACION,3528,3528
310004005,310004005,0,SIN MODIFICACION,3528,3528
310004006,310004006,0,SIN MODIFICACION,3528,3528
310004007,310004007,0,SIN MODIFICACION,3528,3528
310004008,310004008,0,SIN MODIFICACION,3528,3528
310004009,310004009,0,SIN MODIFICACION,3528,3528
310004010,310004010,0,SIN MODIFICACION,3528,3528
310004011,310004011,0,SIN MODIFICACION,3528,3528
310004012,310004012,0,SIN MODIFICACION,3528,3528
310004013,310004013,0,SIN MODIFICACION,3528,3528
310004014,310004014,0,SIN MODIFICACION,3528,3528
310004015,310004015,0,SIN MODIFICACION,3528,3528
310004016,310004016,0,SIN MODIFICACION,3528,3528
310004017,310004017,0,SIN MODIFICACION,3528,3528
310004018,310004018,0,SIN MODIFICACION,3528,3528
310004019,310004019,0,SIN MODIFICACION,3528,3528
310004020,310004020,0,SIN MODIFICACION,3528,3528
310004021,310004021,0,SIN MODIFICACION,3528,3528
310004400,310004400,0,SIN MODIFICACION,3528,3528
310105001,310105001,0,SIN MODIFICACION,3528,3528
310105006,310105006,0,SIN MODIFICACION,3528,3528
310105007,310105007,0,SIN MODIFICACION,3528,3528
310105008,310105008,0,SIN MODIFICACION,3528,3528
310105009,310105009,0,SIN MODIFICACION,3528,3528
310105010,310105010,0,SIN MODIFICACION,3528,3528
310105011,310105011,0,SIN MODIFICACION,3528,3528
310105012,310105012,0,SIN MODIFICACION,3528,3528
310105013,310105013,0,SIN MODIFICACION,3528,3528
310105014,310105014,0,SIN MODIFICACION,3528,3528
310105015,310105015,0,SIN MODIFICACION,3528,3528
310105016,310105016,0,SIN MODIFICACION,3528,3528
310105017,310105017,0,SIN MODIFICACION,3528,3528
310105018,310105018,0,SIN MODIFICACION,3528,3528
310106001,310106001,0,SIN MODIFICACION,3528,3528
310106016,310106016,0,SIN MODIFICACION,3528,3528
310106017,310106017,0,SIN MODIFICACION,3528,3528
310106018,310106018,0,SIN MODIFICACION,3528,3528
310106019,310106019,0,SIN MODIFICACION,3528,3528
310106020,310106020,0,SIN MODIFICACION,3528,3528
310106021,310106021,0,SIN MODIFICACION,3528,3528
310106022,310106022,0,SIN MODIFICACION,3528,3528
310106023,310106023,0,SIN MODIFICACION,3528,3528
310106024,310106024,0,SIN MODIFICACION,3528,3528
310106025,310106025,0,SIN MODIFICACION,3528,3528
310106026,310106026,0,SIN MODIFICACION,3528,3528
310106027,310106027,0,SIN MODIFICACION,3528,3528
310106028,310106028,0,SIN MODIFICACION,3528,3528
310106030,310106030,0,SIN MODIFICACION,3528,3528
310106031,310106031,0,SIN MODIFICACION,3528,3528
310106032,310106032,0,SIN MODIFICACION,3528,3528
310106033,310106033,0,SIN MODIFICACION,3528,3528
310205002,310205002,0,SIN MODIFICACION,3528,3528
310205003,310205003,0,SIN MODIFICACION,3528,3528
310205004,310205004,0,SIN MODIFICACION,3528,3528
310205005,310205005,0,SIN MODIFICACION,3528,3528
310205019,310205019,0,SIN MODIFICACION,3528,3528
310205020,310205020,0,SIN MODIFICACION,3528,3528
310205021,310205021,0,SIN MODIFICACION,3528,3528
310205022,310205022,0,SIN MODIFICACION,3528,3528
310205023,310205023,0,SIN MODIFICACION,3528,3528
310205024,310205024,0,SIN MODIFICACION,3528,3528
310205025,310205025,0,SIN MODIFICACION,3528,3528
310205026,310205026,0,SIN MODIFICACION,3528,3528
310205027,310205027,0,SIN MODIFICACION,3528,3528
310205029,310205029,0,SIN MODIFICACION,3528,3528
310205030,310205030,0,SIN MODIFICACION,3528,3528
310205031,310205031,0,SIN MODIFICACION,3528,3528
310205032,310205032,0,SIN MODIFICACION,3528,3528
310205033,310205033,0,SIN MODIFICACION,3528,3528
310205034,310205034,0,SIN MODIFICACION,3528,3528
310206002,310206002,0,SIN MODIFICACION,3528,3528
310206004,310206004,0,SIN MODIFICACION,3528,3528
310206005,310206005,0,SIN MODIFICACION,3528,3528
310206006,310206006,0,SIN MODIFICACION,3528,3528
310206007,310206007,0,SIN MODIFICACION,3528,3528
310206008,310206008,0,SIN MODIFICACION,3528,3528
310206009,310206009,0,SIN MODIFICACION,3528,3528
310206010,310206010,0,SIN MODIFICACION,3528,3528
310206011,310206011,0,SIN MODIFICACION,3528,3528
310206012,310206012,0,SIN MODIFICACION,3528,3528
310206013,310206013,0,SIN MODIFICACION,3528,3528
310206014,310206014,0,SIN MODIFICACION,3528,3528
310206015,310206015,0,SIN MODIFICACION,3528,3528
310206003,310206800,1,PARTICION,3528,3528
310206003,310206801,1,PARTICION,3528,3528
306010001,306010001,0,SIN MODIFICACION,3529,3529
306010002,306010002,0,SIN MODIFICACION,3529,3529
306010003,306010003,0,SIN MODIFICACION,3529,3529
306010005,306010005,0,SIN MODIFICACION,3529,3529
306010007,306010007,0,SIN MODIFICACION,3529,3529
306010010,306010010,0,SIN MODIFICACION,3529,3529
306010011,306010011,0,SIN MODIFICACION,3529,3529
306010012,306010012,0,SIN MODIFICACION,3529,3529
306010013,306010013,0,SIN MODIFICACION,3529,3529
306010014,306010014,0,SIN MODIFICACION,3529,3529
306010015,306010015,0,SIN MODIFICACION,3529,3529
306010016,306010016,0,SIN MODIFICACION,3529,3529
306010017,306010017,0,SIN MODIFICACION,3529,3529
306010018,306010018,0,SIN MODIFICACION,3529,3529
306010019,306010019,0,SIN MODIFICACION,3529,3529
306010020,306010020,0,SIN MODIFICACION,3529,3529
306010021,306010021,0,SIN MODIFICACION,3529,3529
306010006,306010800,1,PARTICION,3529,3529
306010006,306010801,1,PARTICION,3529,3529
306010006,306010802,1,PARTICION,3529,3529
306010006,306010803,1,PARTICION,3529,3529
306010006,306010804,1,PARTICION,3529,3529
306010006,306010805,1,PARTICION,3529,3529
306025002,306010809,1,PARTICION,3900,3529
306010009,306010810,1,PARTICION,3529,3529
306010009,306010811,1,PARTICION,3529,3529
306010009,306010812,1,PARTICION,3529,3529
306025002,306010813,1,PARTICION,3900,3529
306025002,306010814,1,PARTICION,3900,3529
306025002,306010815,1,PARTICION,3900,3529
306025002,306010816,1,PARTICION,3900,3529
306025002,306010817,1,PARTICION,3900,3529
306011001,306011001,0,SIN MODIFICACION,3529,3529
306011002,306011002,0,SIN MODIFICACION,3529,3529
306011003,306011003,0,SIN MODIFICACION,3529,3529
306011004,306011004,0,SIN MODIFICACION,3529,3529
306011005,306011005,0,SIN MODIFICACION,3529,3529
306011006,306011006,0,SIN MODIFICACION,3529,3529
306011007,306011007,0,SIN MODIFICACION,3529,3529
306011008,306011008,0,SIN MODIFICACION,3529,3529
306011009,306011009,0,SIN MODIFICACION,3529,3529
306011010,306011010,0,SIN MODIFICACION,3529,3529
306011011,306011011,0,SIN MODIFICACION,3529,3529
306011014,306011014,0,SIN MODIFICACION,3529,3529
306011016,306011016,0,SIN MODIFICACION,3529,3529
306011017,306011017,0,SIN MODIFICACION,3529,3529
306011018,306011018,0,SIN MODIFICACION,3529,3529
306011019,306011019,0,SIN MODIFICACION,3529,3529
306011400,306011400,0,SIN MODIFICACION,3529,3529
306011401,306011401,0,SIN MODIFICACION,3529,3529
306011015,306011800,1,PARTICION,3529,3529
306011015,306011801,1,PARTICION,3529,3529
306011015,306011802,1,PARTICION,3529,3529
306012001,306012001,0,SIN MODIFICACION,3529,3529
306012002,306012002,0,SIN MODIFICACION,3529,3529
306012003,306012003,0,SIN MODIFICACION,3529,3529
306012004,306012004,0,SIN MODIFICACION,3529,3529
306012005,306012005,0,SIN MODIFICACION,3529,3529
306012006,306012006,0,SIN MODIFICACION,3529,3529
306012400,306012400,0,SIN MODIFICACION,3529,3529
306013001,306013001,0,SIN MODIFICACION,3529,3529
306013002,306013002,0,SIN MODIFICACION,3529,3529
306013003,306013003,0,SIN MODIFICACION,3529,3529
306013005,306013005,0,SIN MODIFICACION,3529,3529
306013006,306013006,0,SIN MODIFICACION,3529,3529
306013007,306013007,0,SIN MODIFICACION,3529,3529
306013008,306013008,0,SIN MODIFICACION,3529,3529
306013009,306013009,0,SIN MODIFICACION,3529,3529
306013010,306013010,0,SIN MODIFICACION,3529,3529
306013011,306013011,0,SIN MODIFICACION,3529,3529
306013012,306013012,0,SIN MODIFICACION,3529,3529
306013013,306013013,0,SIN MODIFICACION,3529,3529
306013014,306013014,0,SIN MODIFICACION,3529,3529
306013015,306013015,0,SIN MODIFICACION,3529,3529
306013016,306013016,0,SIN MODIFICACION,3529,3529
306013017,306013017,0,SIN MODIFICACION,3529,3529
306013018,306013018,0,SIN MODIFICACION,3529,3529
306013019,306013019,0,SIN MODIFICACION,3529,3529
306013020,306013020,0,SIN MODIFICACION,3529,3529
306013021,306013021,0,SIN MODIFICACION,3529,3529
306013022,306013022,0,SIN MODIFICACION,3529,3529
306013400,306013400,0,SIN MODIFICACION,3529,3529
306013402,306013402,0,SIN MODIFICACION,3529,3529
306013004,306013800,1,PARTICION,3529,3529
306013004,306013801,1,PARTICION,3529,3529
306014001,306014001,0,SIN MODIFICACION,3529,3529
306014002,306014002,0,SIN MODIFICACION,3529,3529
306014003,306014003,0,SIN MODIFICACION,3529,3529
306014004,306014004,0,SIN MODIFICACION,3529,3529
306014005,306014005,0,SIN MODIFICACION,3529,3529
306014006,306014006,0,SIN MODIFICACION,3529,3529
306014007,306014007,0,SIN MODIFICACION,3529,3529
306014008,306014008,0,SIN MODIFICACION,3529,3529
306014010,306014010,0,SIN MODIFICACION,3529,3529
306014011,306014011,0,SIN MODIFICACION,3529,3529
306014012,306014012,0,SIN MODIFICACION,3529,3529
306014013,306014013,0,SIN MODIFICACION,3529,3529
306014014,306014014,0,SIN MODIFICACION,3529,3529
306014015,306014015,0,SIN MODIFICACION,3529,3529
306014016,306014016,0,SIN MODIFICACION,3529,3529
306014018,306014018,0,SIN MODIFICACION,3529,3529
306014019,306014019,0,SIN MODIFICACION,3529,3529
306014021,306014021,0,SIN MODIFICACION,3529,3529
306014017,306014800,1,PARTICION,3529,3529
306014017,306014801,1,PARTICION,3529,3529
306014020,306014802,0,SIN MODIFICACION,3529,3529
306014017,306014803,1,PARTICION,3529,3529
306015001,306015001,0,SIN MODIFICACION,3529,3529
306015002,306015002,0,SIN MODIFICACION,3529,3529
306015003,306015003,0,SIN MODIFICACION,3529,3529
306015004,306015004,0,SIN MODIFICACION,3529,3529
306015006,306015006,0,SIN MODIFICACION,3529,3529
